,Title,Channel,Published At,View Count,Like Count,Comment Count,Like Ratio,Comment Ratio
171,LISA - ROCKSTAR Special Stage Performance (w/ HolyBang),LLOUD Official,2024-08-01,5577614,663042,26238,0.11887556220276269,0.004704162030574364
172,[DOKKAN BATTLE] August Producer's Letter,Bandai Namco Entertainment,2024-08-02,109078,0,0,0.0,0.0
173,Cheap vs. Expensive Jet Skis,CboysTV,2024-08-02,1821860,50758,2659,0.027860538131360257,0.001459497436685585
174,EVERYTHING GOES WRONG | Off Grid In The Mountains,Life Uncontained,2024-08-01,296351,29947,1038,0.10105246818806078,0.0035026033318598555
175,"Stray Kids ""Stray Kids"" Video",Stray Kids,2024-08-01,3328730,596127,31157,0.1790854169608229,0.00936002619617692
176,I try every art form,Brittany Broski,2024-07-31,730418,44360,2122,0.06073234777894301,0.0029051857977213046
177,"CANADA vs USA | USAB SHOWCASE | FULL GAME HIGHLIGHTS | July 10, 2024",NBA,2024-07-11,9035992,117318,8044,0.012983411229226409,0.0008902176982892415
178,"50 YouTubers Fight For $1,000,000",MrBeast,2024-07-13,217441435,8299735,378402,0.038169978964680766,0.001740247897094682
179,I made 1 guy fight ALL of Twitch Chat in TABS,DougDoug,2024-07-30,2276882,107110,3230,0.04704240272442753,0.0014186066735122856
180,Jasmine Is Prepared To Expose Kirk's Texts 🫢📲 Love & Hip Hop: Atlanta,Love & Hip Hop,2024-07-31,397182,6484,2697,0.016325009693289223,0.006790337930721936
181,"La Cracka x Foolio - ""50K"" (Official Music Video)",La Cracka,2024-07-30,886353,37316,4013,0.04210060777139582,0.004527541509985299
182,"Captain America: Brave New World | Official Teaser | In Theaters February 14, 2025",Marvel Entertainment,2024-07-12,18952924,517870,41962,0.027324016072665092,0.002214011938210695
183,We Hosted a Bed Wars Tournament!,PWR,2024-08-02,468603,12799,691,0.027313098721092267,0.0014745957665657284
184,Arcadion M1S Guide - AAC Light-Heavyweight M1 Savage (Black Cat),Hector Hectorson - Hector Lectures,2024-07-31,351610,5493,382,0.015622422570461592,0.0010864309888797246
185,"Every Time You Score, the Angle Gets Tighter",Chris Dixon,2024-08-01,827045,29050,358,0.03512505365487972,0.0004328664099293267
186,Madden 25 | Franchise and Presentation Deep Dive,EA SPORTS MADDEN NFL,2024-07-31,295329,8101,1671,0.02743042505138337,0.005658096563493595
187,Introducing The Wizarding World of Harry Potter™ - Ministry of Magic™,Universal Orlando Resort,2024-07-31,761935,16308,1202,0.021403400552540572,0.0015775623904926274
188,DOORS: FLOOR 2 FULL TRAILER,LSPLASH,2024-07-31,2313729,118822,21385,0.05135519328322375,0.00924265547088704
