,Title,Channel,Published At,View Count,Like Count,Comment Count,Like Ratio,Comment Ratio
158,Post Malone ft. Luke Combs - Guy For That (Official Music Video),PostMaloneVEVO,2024-07-26,5020401,141762,5369,0.028237186631107754,0.0010694364852528713
159,What Really Happened At VidCon...,KREW,2024-07-27,712084,38169,8685,0.053601822256924746,0.012196594783761467
160,mgk & Jelly Roll - Lonely Road (Official Music Video),MGKVEVO,2024-07-26,6589616,226107,15868,0.03431262155488271,0.0024080310597764725
161,"POP SONG REVIEW: ""Not Like Us"" by Kendrick Lamar",Todd in the Shadows,2024-07-28,424076,24392,3891,0.05751799205802734,0.009175242173572662
162,Going on a Date w/ My Childhood Crush (15 Years Later),loveliveserve,2024-07-27,1194878,48182,1503,0.04032378200954407,0.0012578690041995918
163,Lil Yachty & Ian - Hate Me (Official Music Video),Lyrical Lemonade,2024-07-26,4565168,210262,8837,0.04605788877868241,0.0019357447524384645
164,Ryan Reynolds & Hugh Jackman Take Lie Detector Tests | Vanity Fair,Vanity Fair,2024-07-26,2648510,112018,1913,0.04229472420342004,0.0007222929118636517
165,Kendrick Lamar - Not Like Us,KendrickLamarVEVO,2024-07-04,88432810,4249556,262840,0.04805406500144008,0.0029722000239503867
166,Meet the Vampire Lestat ft. Sam Reid | Interview with the Vampire | New Season | AMC+,amc+,2024-07-28,328471,23963,2519,0.07295316785956751,0.007668865744616725
167,Tom Aspinall vs Curtis Blaydes KO,Gabriel Varga,2024-07-28,428164,2010,746,0.004694462869367812,0.0017423230350987005
168,Ryan Reynolds and Hugh Jackman Go Claws Out While Eating Spicy Wings | Hot Ones,First We Feast,2024-07-25,19630555,829400,24959,0.0422504610796791,0.0012714362889892823
169,Celine Dion's SHOWSTOPPING PERFORMANCE during opening ceremony 👑 | Olympic Games #Paris2024,One Sports,2024-07-27,1696073,47652,3698,0.02809548881445551,0.002180330681521373
170,Fallout London - Before You Buy,gameranx,2024-07-27,1550988,44850,3632,0.02891705158260412,0.0023417331404240395
171,"Ice Spice, Travis Scott - Oh Shhh...",IceSpiceVEVO,2024-07-26,4309789,145729,12461,0.033813488316945445,0.002891324842121041
172,My FBI Declassified Story,Marques Brownlee,2024-07-26,5169339,281005,7523,0.05435994814810946,0.0014553117913141313
173,Finally Revealing My HUGE Secret Project (Guidebook Pt. 1),Moriah Elizabeth,2024-07-26,2438394,109332,12543,0.04483770875420461,0.005143959507774379
174,First Look | Star Trek: Strange New Worlds - Season 3 | StarTrek.com,Star Trek,2024-07-27,875726,18570,2705,0.021205262833351984,0.0030888656954344168
175,The Amazing Digital Circus But smol,GLITCH,2024-07-26,7001201,376156,16419,0.053727353349803844,0.0023451690645647796
176,Can You Beat Zelda without Touching Colors?,PointCrow,2024-07-27,597232,27397,1044,0.04587329546976719,0.0017480644037827847
177,I Survived 100 Days on the Lifesteal SMP…,SB737,2024-07-27,1158484,36923,3841,0.03187182559275743,0.003315539964298169
178,YTB Fatt & Lil Durk - Conspiracy V2 (Official Video),YTB Fatt ,2024-07-25,3232088,78482,4017,0.024282135882438844,0.0012428498233958976
179,Halsey - Lucky (Official Video),HalseyVEVO,2024-07-26,4402796,148882,8210,0.03381533007661495,0.0018647241434761003
